Attrition,EmployeeNumber,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,OverTime,EducationField,BusinessTravel,DistanceFromHome,JobLevel,JobInvolvement,JobSatisfaction,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,252,33,Female,Married,Research & Development,Research Scientist,2756,No,Medical,Travel_Rarely,14,1,3,2,3,13,1,5,8,1,8,7,1,6
0,253,40,Female,Married,Research & Development,Manager,19033,No,Medical,Travel_Rarely,4,5,3,3,3,14,1,2,21,1,20,8,9,9
0,254,55,Male,Single,Research & Development,Research Director,18722,No,Medical,Travel_Rarely,14,5,4,2,3,11,0,3,36,8,24,15,2,15
0,256,34,Male,Married,Research & Development,Manufacturing Director,9547,No,Life Sciences,Travel_Frequently,2,2,2,3,3,17,0,2,10,1,10,9,1,9
0,258,51,Female,Single,Research & Development,Healthcare Representative,13734,No,Medical,Travel_Rarely,3,4,3,2,3,18,0,6,21,3,7,7,1,0
0,259,52,Male,Married,Research & Development,Manager,19999,No,Life Sciences,Travel_Rarely,1,5,2,3,3,14,1,5,34,0,33,18,11,9
0,260,27,Female,Single,Research & Development,Research Scientist,2279,No,Medical,Travel_Rarely,9,1,3,2,3,16,0,2,7,1,7,7,0,3
1,261,35,Male,Married,Research & Development,Manufacturing Director,5916,Yes,Life Sciences,Travel_Rarely,23,2,2,3,3,13,0,1,8,3,1,0,0,1
0,262,43,Male,Divorced,Research & Development,Research Scientist,2089,No,Medical,Non-Travel,7,1,4,4,3,14,3,3,7,4,5,4,2,2
0,264,45,Male,Married,Research & Development,Manager,16792,No,Medical,Non-Travel,2,4,2,4,4,23,1,1,22,9,20,8,11,8
0,267,37,Male,Married,Research & Development,Research Scientist,3564,Yes,Life Sciences,Travel_Rarely,21,1,4,1,3,12,1,3,8,1,8,7,1,7
0,269,35,Female,Single,Research & Development,Laboratory Technician,4425,No,Medical,Travel_Frequently,2,2,3,2,3,11,0,5,10,5,6,2,1,2
0,270,42,Female,Divorced,Research & Development,Manufacturing Director,5265,No,Medical,Non-Travel,21,2,3,3,3,16,1,5,11,2,5,3,0,2
0,271,38,Male,Married,Research & Development,Manufacturing Director,6553,No,Life Sciences,Travel_Rarely,2,2,3,3,3,14,0,3,14,9,1,0,0,0
0,273,38,Male,Married,Research & Development,Manufacturing Director,6261,No,Technical Degree,Travel_Rarely,29,2,3,4,3,18,1,3,9,3,7,7,1,7
0,274,27,Male,Married,Research & Development,Manufacturing Director,4298,No,Technical Degree,Travel_Frequently,1,2,2,1,3,19,1,1,6,5,2,2,2,0
0,275,49,Male,Divorced,Research & Development,Manufacturing Director,6804,Yes,Life Sciences,Non-Travel,18,2,3,4,3,15,2,0,7,1,7,7,1,7
0,277,34,Male,Divorced,Research & Development,Research Scientist,3815,Yes,Medical,Travel_Frequently,10,1,3,3,3,17,1,4,5,1,5,3,2,0
0,281,40,Male,Married,Research & Development,Laboratory Technician,2741,Yes,Medical,Travel_Rarely,19,2,3,4,3,15,1,2,15,8,7,2,3,7
1,282,38,Male,Married,Research & Development,Healthcare Representative,6673,Yes,Medical,Travel_Rarely,29,2,3,1,3,19,0,2,17,7,1,0,0,0
1,283,29,Female,Married,Sales,Sales Executive,7639,No,Marketing,Travel_Rarely,27,3,3,4,4,22,3,3,10,1,10,4,1,9
0,284,22,Male,Divorced,Research & Development,Research Scientist,2328,Yes,Life Sciences,Travel_Rarely,5,1,4,2,3,16,1,2,4,1,4,2,2,2
0,286,36,Female,Single,Research & Development,Laboratory Technician,2153,No,Medical,Travel_Frequently,18,1,3,4,3,13,0,2,8,1,8,1,1,7
0,287,40,Male,Married,Research & Development,Healthcare Representative,4876,No,Life Sciences,Non-Travel,9,2,2,4,3,14,1,5,5,9,3,2,0,2
0,288,46,Male,Divorced,Research & Development,Healthcare Representative,9396,No,Medical,Travel_Rarely,1,3,3,1,3,16,1,3,17,7,4,2,0,3
1,291,32,Male,Married,Sales,Sales Executive,10400,No,Medical,Travel_Rarely,4,3,1,4,3,11,0,2,14,1,14,8,9,8
0,292,30,Male,Single,Research & Development,Manufacturing Director,8474,No,Life Sciences,Non-Travel,1,3,2,3,4,22,0,2,12,1,11,8,5,8
0,293,27,Female,Single,Sales,Sales Executive,9981,No,Life Sciences,Travel_Frequently,20,2,3,3,3,14,0,2,7,1,7,7,0,7
0,296,51,Male,Married,Research & Development,Research Director,12490,No,Life Sciences,Travel_Rarely,8,3,2,2,3,16,2,5,16,5,10,9,4,7
1,297,30,Female,Single,Research & Development,Research Scientist,2657,Yes,Technical Degree,Travel_Rarely,3,1,3,1,3,11,0,5,8,5,5,2,0,4
0,298,41,Female,Single,Sales,Manager,13591,Yes,Life Sciences,Travel_Rarely,6,3,3,4,3,18,0,3,16,3,1,0,0,0
1,299,30,Female,Single,Sales,Sales Executive,6696,No,Marketing,Travel_Frequently,26,2,2,1,3,15,0,5,9,5,6,3,0,1
1,300,29,Male,Single,Research & Development,Research Scientist,2058,No,Technical Degree,Travel_Rarely,1,1,3,3,3,14,0,1,7,0,6,2,1,5
0,302,45,Female,Single,Sales,Sales Executive,8865,No,Medical,Non-Travel,6,3,2,4,3,12,0,2,23,6,19,7,12,8
0,303,54,Female,Married,Sales,Sales Executive,5940,No,Marketing,Travel_Rarely,3,2,3,1,3,14,1,4,16,2,6,2,0,5
0,304,36,Male,Single,Research & Development,Laboratory Technician,5914,No,Life Sciences,Travel_Rarely,5,2,3,2,3,16,0,3,16,8,13,11,3,7
0,305,33,Female,Married,Research & Development,Research Scientist,2622,No,Medical,Travel_Rarely,4,1,2,2,4,21,0,3,7,6,3,2,1,1
0,306,37,Male,Divorced,Research & Development,Research Director,12185,Yes,Other,Travel_Frequently,11,3,3,4,3,14,3,1,10,1,10,8,0,7
0,307,38,Male,Divorced,Sales,Sales Executive,10609,No,Life Sciences,Travel_Rarely,3,3,3,3,3,12,2,6,17,0,16,10,5,13
0,308,31,Male,Married,Research & Development,Manufacturing Director,4345,No,Medical,Non-Travel,1,2,1,3,3,12,1,2,6,0,5,4,1,4
0,309,59,Male,Married,Research & Development,Research Scientist,2177,No,Life Sciences,Travel_Rarely,3,1,2,4,3,17,1,6,7,3,1,0,0,0
0,311,37,Male,Divorced,Sales,Sales Representative,2793,No,Marketing,Travel_Frequently,4,1,3,4,3,17,1,2,13,4,9,8,5,8
0,312,29,Female,Married,Sales,Sales Executive,7918,No,Medical,Travel_Frequently,1,3,3,4,3,14,1,5,11,1,11,10,4,1
0,314,35,Female,Single,Sales,Sales Executive,8789,No,Marketing,Travel_Frequently,1,3,3,3,3,14,0,3,10,1,10,7,0,8
1,315,29,Male,Single,Research & Development,Research Scientist,2389,Yes,Medical,Travel_Rarely,18,1,2,4,3,13,0,3,4,1,4,3,0,1
0,316,52,Female,Single,Research & Development,Laboratory Technician,3212,No,Life Sciences,Travel_Rarely,2,1,2,4,3,15,0,3,6,7,2,2,2,2
0,319,42,Male,Married,Research & Development,Manager,19232,No,Technical Degree,Travel_Rarely,4,5,3,4,3,11,0,3,22,1,22,17,11,15
0,321,59,Male,Married,Human Resources,Human Resources,2267,No,Medical,Travel_Rarely,6,1,3,3,3,17,0,2,7,8,2,2,2,2
0,323,50,Female,Divorced,Sales,Manager,19517,No,Medical,Travel_Rarely,1,5,3,4,3,11,1,3,32,3,7,0,0,6
1,325,33,Male,Married,Research & Development,Laboratory Technician,2436,Yes,Medical,Travel_Rarely,14,1,3,4,3,13,1,2,8,5,5,4,0,4
0,327,43,Female,Married,Sales,Manager,16064,Yes,Marketing,Travel_Rarely,16,4,3,4,4,22,1,3,22,5,17,13,1,9
1,328,33,Female,Married,Research & Development,Laboratory Technician,2707,No,Life Sciences,Travel_Rarely,2,1,3,1,4,20,0,3,13,7,9,7,1,7
0,329,52,Male,Single,Sales,Manager,19068,Yes,Life Sciences,Non-Travel,2,5,2,3,3,18,0,2,33,1,33,7,15,12
0,330,32,Female,Married,Sales,Sales Representative,3931,No,Life Sciences,Travel_Rarely,4,1,3,2,3,11,1,5,6,2,4,3,1,2
1,331,32,Male,Single,Research & Development,Laboratory Technician,3730,Yes,Life Sciences,Travel_Rarely,1,1,2,3,3,14,0,2,4,0,3,2,1,2
0,332,39,Female,Divorced,Research & Development,Laboratory Technician,2232,No,Medical,Travel_Rarely,1,1,3,3,3,14,3,1,7,7,3,2,1,2
0,333,32,Male,Married,Sales,Sales Executive,4465,No,Marketing,Non-Travel,26,2,3,4,3,18,0,2,4,0,3,2,2,2
0,334,41,Male,Divorced,Research & Development,Research Scientist,3072,No,Life Sciences,Travel_Rarely,19,2,3,1,3,16,2,2,17,2,1,0,0,0
0,335,40,Male,Divorced,Research & Development,Research Scientist,3319,No,Technical Degree,Travel_Rarely,24,2,3,4,3,17,2,3,9,1,9,8,4,7
0,336,45,Male,Married,Research & Development,Manager,19202,No,Other,Travel_Rarely,1,5,4,4,3,11,1,2,25,0,24,0,1,7
0,337,31,Male,Divorced,Research & Development,Research Director,13675,No,Medical,Travel_Frequently,3,3,3,3,3,12,1,3,9,9,2,2,2,2
0,338,33,Female,Married,Research & Development,Research Scientist,2911,No,Life Sciences,Travel_Rarely,5,1,2,4,3,13,1,2,2,1,2,2,0,2
0,339,34,Male,Married,Research & Development,Manufacturing Director,5957,No,Life Sciences,Travel_Rarely,2,2,2,1,3,13,1,3,13,6,11,9,5,9
0,340,37,Female,Married,Research & Development,Research Scientist,3920,No,Medical,Travel_Rarely,1,1,2,1,3,14,1,2,17,2,3,1,0,2
0,341,45,Male,Married,Research & Development,Manufacturing Director,6434,No,Life Sciences,Travel_Frequently,7,2,4,3,3,17,1,1,9,4,3,2,0,2
1,342,37,Male,Divorced,Research & Development,Manufacturing Director,10048,No,Medical,Travel_Frequently,10,3,3,3,3,11,2,5,17,6,1,0,0,0
0,343,39,Female,Single,Research & Development,Healthcare Representative,10938,No,Technical Degree,Travel_Frequently,2,3,3,3,4,25,0,1,20,0,19,6,11,8
0,346,29,Male,Single,Research & Development,Research Scientist,2340,No,Life Sciences,Travel_Rarely,15,1,3,4,3,19,0,1,6,1,6,5,1,5
0,347,42,Female,Single,Research & Development,Research Scientist,6545,Yes,Life Sciences,Travel_Rarely,17,2,4,1,3,13,0,1,10,3,3,2,0,2
0,349,29,Male,Divorced,Sales,Sales Executive,6931,No,Marketing,Travel_Rarely,20,2,3,4,3,14,1,2,10,2,3,2,0,2
0,350,25,Female,Married,Research & Development,Manufacturing Director,4898,No,Life Sciences,Travel_Rarely,1,2,3,3,3,12,2,3,5,0,4,2,1,2
0,351,42,Female,Divorced,Research & Development,Laboratory Technician,2593,Yes,Medical,Travel_Rarely,2,1,2,1,3,11,1,4,10,0,9,6,7,8
0,352,40,Male,Divorced,Research & Development,Research Director,19436,No,Medical,Travel_Rarely,2,5,3,3,3,19,1,5,22,0,21,7,3,9
0,353,51,Male,Married,Research & Development,Research Scientist,2723,No,Life Sciences,Travel_Rarely,1,1,3,4,3,11,0,0,1,1,1,0,0,0
1,355,31,Male,Single,Research & Development,Laboratory Technician,3479,No,Medical,Travel_Frequently,29,1,2,2,3,11,0,2,6,0,5,4,1,4
0,359,32,Male,Married,Research & Development,Laboratory Technician,2794,No,Life Sciences,Travel_Frequently,7,1,4,2,4,20,0,3,5,1,5,1,0,3
0,361,38,Male,Married,Sales,Sales Executive,5249,No,Life Sciences,Non-Travel,2,2,2,4,3,18,1,0,13,3,8,7,7,5
0,362,32,Male,Single,Research & Development,Laboratory Technician,2176,No,Technical Degree,Travel_Rarely,2,2,2,1,3,13,0,5,9,4,6,2,0,4
0,363,46,Female,Married,Sales,Manager,16872,Yes,Technical Degree,Travel_Rarely,2,4,1,2,3,12,1,2,28,3,7,7,7,7
1,364,28,Male,Single,Research & Development,Laboratory Technician,3485,No,Life Sciences,Travel_Rarely,2,1,3,3,3,11,0,5,5,2,0,0,0,0
0,366,29,Male,Married,Sales,Sales Executive,6644,No,Medical,Travel_Rarely,2,2,2,2,3,19,2,2,10,2,0,0,0,0
0,367,31,Male,Married,Research & Development,Healthcare Representative,5582,No,Medical,Travel_Rarely,23,2,2,4,4,21,1,2,10,0,9,0,7,8
0,369,25,Male,Divorced,Research & Development,Healthcare Representative,4000,No,Life Sciences,Non-Travel,5,2,4,1,3,12,2,2,6,1,6,3,1,5
0,372,45,Male,Married,Research & Development,Healthcare Representative,13496,Yes,Medical,Travel_Rarely,20,4,3,4,3,14,0,2,21,0,20,7,4,10
0,373,36,Male,Married,Research & Development,Laboratory Technician,3210,No,Life Sciences,Travel_Rarely,6,1,3,4,3,11,1,4,16,0,15,13,10,11
0,374,55,Male,Single,Research & Development,Manager,19045,Yes,Medical,Travel_Rarely,1,5,3,1,3,14,0,2,37,0,36,10,4,13
1,376,47,Male,Married,Research & Development,Manager,11849,Yes,Life Sciences,Non-Travel,29,3,3,2,3,12,1,2,10,1,10,7,9,9
0,377,28,Male,Married,Research & Development,Research Scientist,2070,No,Medical,Travel_Rarely,9,1,3,4,4,23,1,3,5,1,5,2,0,4
0,378,37,Male,Married,Sales,Sales Executive,6502,No,Medical,Travel_Rarely,6,2,3,4,3,14,1,5,7,4,5,4,0,1
0,379,21,Male,Single,Research & Development,Research Scientist,3230,No,Medical,Travel_Rarely,3,1,2,3,3,17,0,4,3,1,3,2,1,0
0,380,37,Female,Divorced,Research & Development,Research Director,13603,Yes,Medical,Non-Travel,1,3,3,4,3,18,2,2,15,2,5,2,0,2
0,381,35,Female,Divorced,Research & Development,Manager,11996,No,Life Sciences,Travel_Rarely,22,3,4,2,3,18,1,6,10,7,7,7,6,2
0,382,38,Female,Divorced,Sales,Sales Executive,5605,Yes,Medical,Travel_Rarely,7,2,4,1,4,24,1,3,8,1,8,0,7,7
0,384,26,Female,Divorced,Research & Development,Manufacturing Director,6397,No,Life Sciences,Travel_Frequently,1,2,3,2,4,20,1,6,6,1,6,5,1,4
0,385,50,Male,Divorced,Research & Development,Research Director,19144,No,Life Sciences,Travel_Rarely,4,5,3,2,3,14,2,4,28,3,10,4,1,6
0,386,53,Male,Married,Research & Development,Research Director,17584,Yes,Medical,Travel_Rarely,3,4,3,3,3,16,3,5,21,3,5,3,1,3
0,387,42,Male,Married,Sales,Sales Executive,4907,No,Life Sciences,Travel_Rarely,1,2,3,3,4,25,0,3,20,1,20,16,11,6
0,388,29,Male,Single,Sales,Sales Executive,4554,No,Life Sciences,Travel_Frequently,2,2,3,4,3,18,0,3,10,1,10,7,0,9
0,389,55,Male,Married,Research & Development,Laboratory Technician,5415,Yes,Technical Degree,Travel_Rarely,20,2,3,4,3,19,1,4,12,3,10,7,0,8
0,390,26,Male,Married,Research & Development,Healthcare Representative,4741,Yes,Medical,Travel_Frequently,11,2,3,1,3,13,1,3,5,1,5,3,3,3
0,391,37,Female,Single,Research & Development,Research Scientist,2115,No,Life Sciences,Travel_Rarely,1,1,3,4,3,12,0,3,17,1,17,12,5,7
1,392,44,Male,Divorced,Research & Development,Laboratory Technician,3161,Yes,Life Sciences,Travel_Frequently,24,1,3,3,4,22,1,0,19,3,1,0,0,0
0,393,38,Male,Divorced,Research & Development,Healthcare Representative,5745,No,Life Sciences,Travel_Rarely,23,2,3,4,3,14,1,2,10,9,2,2,1,2
1,394,26,Male,Divorced,Research & Development,Laboratory Technician,2373,Yes,Medical,Travel_Rarely,16,1,3,2,3,13,1,2,5,2,3,2,0,2
0,395,28,Female,Single,Research & Development,Research Scientist,3310,No,Life Sciences,Travel_Rarely,8,1,3,4,4,21,0,3,5,1,5,3,0,2
0,396,49,Female,Single,Research & Development,Research Director,18665,Yes,Life Sciences,Travel_Frequently,10,5,3,1,3,11,0,4,22,9,3,2,1,2
0,397,36,Male,Single,Research & Development,Research Scientist,4485,No,Technical Degree,Travel_Rarely,3,2,3,2,3,12,0,2,10,4,8,0,7,7
0,399,31,Female,Divorced,Sales,Sales Representative,2789,No,Marketing,Travel_Frequently,5,1,3,2,3,11,1,5,2,1,2,2,2,2
1,401,26,Male,Single,Sales,Sales Executive,5828,Yes,Marketing,Travel_Rarely,4,2,2,4,3,12,0,0,8,1,8,7,7,4
0,403,37,Male,Married,Research & Development,Research Scientist,2326,Yes,Medical,Travel_Frequently,9,1,3,4,3,12,3,3,4,1,4,2,1,2
0,404,42,Female,Married,Sales,Sales Executive,13525,No,Marketing,Travel_Frequently,26,4,3,2,3,14,1,2,23,5,20,4,4,8
1,405,18,Male,Single,Research & Development,Laboratory Technician,1420,No,Life Sciences,Travel_Rarely,3,1,3,3,3,13,0,2,0,1,0,0,0,0
0,406,35,Male,Married,Sales,Sales Executive,8020,No,Marketing,Travel_Rarely,16,3,3,2,3,15,2,3,12,0,11,9,6,9
0,407,36,Male,Married,Research & Development,Laboratory Technician,3688,No,Life Sciences,Travel_Frequently,18,1,4,4,3,18,2,2,4,4,1,0,0,0
0,408,51,Male,Divorced,Research & Development,Manufacturing Director,5482,No,Medical,Travel_Rarely,2,2,1,2,3,18,1,3,13,5,4,1,1,2
0,410,41,Male,Single,Sales,Manager,16015,No,Life Sciences,Travel_Rarely,2,4,3,2,3,19,0,2,22,1,22,10,0,4
0,411,18,Female,Single,Sales,Sales Representative,1200,No,Medical,Travel_Rarely,10,1,2,3,3,12,0,2,0,1,0,0,0,0
0,412,28,Male,Single,Research & Development,Healthcare Representative,5661,No,Medical,Travel_Rarely,16,2,4,1,3,19,0,2,9,0,8,3,0,7
0,416,31,Male,Married,Sales,Sales Executive,6929,No,Technical Degree,Travel_Rarely,7,2,4,4,3,11,1,3,10,4,8,7,7,7
0,417,39,Male,Divorced,Research & Development,Healthcare Representative,9613,No,Medical,Travel_Rarely,1,3,4,4,3,17,3,5,19,0,18,10,3,7
0,419,36,Female,Married,Research & Development,Laboratory Technician,5674,No,Life Sciences,Non-Travel,24,2,3,2,3,15,1,3,11,7,9,8,0,8
0,420,32,Male,Married,Sales,Sales Executive,5484,No,Life Sciences,Travel_Rarely,7,2,2,3,3,14,1,3,13,1,13,8,4,8
0,421,38,Female,Married,Research & Development,Research Director,12061,No,Life Sciences,Travel_Rarely,25,3,2,2,3,17,1,2,19,3,10,8,0,1
0,422,58,Male,Divorced,Research & Development,Healthcare Representative,5660,Yes,Life Sciences,Non-Travel,1,2,1,3,3,13,1,2,12,2,5,3,1,2
0,423,31,Male,Married,Research & Development,Research Scientist,4821,Yes,Technical Degree,Travel_Rarely,5,1,3,4,3,12,1,4,6,0,5,2,0,3
0,424,31,Male,Married,Human Resources,Human Resources,6410,No,Human Resources,Travel_Rarely,2,2,2,1,3,12,0,1,9,3,2,2,1,0
0,425,45,Male,Divorced,Research & Development,Laboratory Technician,5210,No,Life Sciences,Travel_Frequently,7,3,3,1,3,18,1,2,24,1,24,9,9,11
0,426,31,Male,Divorced,Research & Development,Research Scientist,2695,Yes,Life Sciences,Travel_Rarely,2,1,3,4,3,18,1,2,3,0,2,2,2,2
0,428,33,Female,Married,Research & Development,Manager,11878,No,Life Sciences,Travel_Frequently,5,3,3,2,3,11,2,2,12,6,10,6,8,8
0,429,39,Male,Married,Research & Development,Manager,17068,Yes,Medical,Travel_Rarely,10,4,3,1,3,14,0,3,21,1,21,9,11,10
0,430,43,Female,Single,Research & Development,Laboratory Technician,2455,No,Life Sciences,Travel_Frequently,10,1,3,4,3,19,0,5,9,0,8,7,1,7
0,431,49,Female,Single,Research & Development,Healthcare Representative,13964,Yes,Technical Degree,Travel_Rarely,1,4,2,3,3,12,0,2,25,7,7,1,0,7
1,433,52,Male,Married,Research & Development,Research Scientist,4941,No,Medical,Travel_Rarely,8,2,2,2,3,15,0,3,11,2,8,2,7,7
0,434,27,Female,Single,Research & Development,Research Scientist,2478,Yes,Life Sciences,Travel_Rarely,5,1,3,2,3,12,0,2,4,1,4,3,1,2
0,436,32,Female,Married,Sales,Sales Executive,5228,Yes,Technical Degree,Travel_Rarely,8,2,2,2,3,11,0,2,13,1,13,12,11,9
0,437,27,Male,Single,Sales,Sales Executive,4478,Yes,Life Sciences,Travel_Rarely,2,2,3,3,3,11,0,3,5,1,5,4,0,4
0,438,31,Male,Divorced,Sales,Sales Executive,7547,No,Marketing,Travel_Rarely,7,2,3,4,3,12,3,3,13,4,7,7,1,7
0,439,32,Female,Single,Research & Development,Research Scientist,5055,No,Medical,Travel_Rarely,2,2,4,4,3,16,0,0,10,7,7,7,0,7
1,440,28,Male,Married,Research & Development,Research Scientist,3464,Yes,Medical,Travel_Rarely,2,1,1,4,3,13,0,4,5,5,3,2,2,2
0,441,30,Female,Married,Research & Development,Research Scientist,5775,No,Medical,Travel_Rarely,28,2,3,4,3,13,2,2,11,1,10,8,1,9
0,442,31,Female,Married,Research & Development,Manufacturing Director,8943,No,Life Sciences,Travel_Frequently,7,3,2,3,4,24,1,2,10,1,10,9,8,9
0,444,39,Male,Married,Research & Development,Manager,19272,No,Medical,Travel_Frequently,7,5,2,4,3,15,1,2,21,1,21,9,13,3
1,445,39,Female,Married,Sales,Sales Executive,5238,Yes,Medical,Travel_Rarely,3,2,3,3,3,18,0,3,12,4,1,0,0,0
0,446,33,Male,Single,Sales,Sales Executive,4682,No,Marketing,Travel_Frequently,10,2,2,4,3,14,0,6,9,3,7,7,0,1
0,447,47,Male,Married,Research & Development,Research Director,18300,No,Life Sciences,Travel_Rarely,5,5,3,3,3,11,1,2,21,4,3,2,1,1
0,448,43,Female,Divorced,Research & Development,Laboratory Technician,5257,No,Life Sciences,Travel_Frequently,10,2,2,3,3,11,1,3,9,1,9,7,0,0
0,449,27,Male,Married,Sales,Sales Executive,6349,Yes,Marketing,Non-Travel,1,2,3,2,3,13,1,0,6,0,5,4,1,4
0,450,54,Female,Single,Research & Development,Research Scientist,4869,No,Life Sciences,Travel_Frequently,20,2,3,3,3,12,0,4,20,3,4,3,0,3
0,451,43,Female,Married,Research & Development,Healthcare Representative,9985,No,Life Sciences,Travel_Rarely,7,3,3,1,3,16,1,1,10,8,1,0,0,0
0,452,45,Male,Married,Research & Development,Research Scientist,3697,No,Other,Travel_Rarely,8,2,3,4,3,14,2,3,12,9,10,9,9,8
0,453,40,Male,Married,Sales,Sales Executive,7457,Yes,Medical,Travel_Rarely,1,2,1,4,4,22,3,2,6,2,4,3,0,2
1,454,29,Male,Married,Research & Development,Laboratory Technician,2119,Yes,Other,Travel_Rarely,8,1,1,1,3,11,0,4,7,1,7,7,0,7
0,455,29,Male,Single,Research & Development,Laboratory Technician,3983,No,Other,Travel_Rarely,9,1,2,4,3,17,0,2,4,0,3,2,2,2
0,456,30,Female,Divorced,Sales,Sales Executive,6118,No,Marketing,Travel_Rarely,5,2,2,3,3,13,3,2,10,1,10,9,1,2
0,458,27,Female,Married,Sales,Sales Executive,6214,No,Marketing,Travel_Rarely,8,2,3,2,3,18,1,3,8,1,8,7,0,7
0,460,37,Male,Divorced,Research & Development,Manufacturing Director,6347,No,Medical,Travel_Rarely,5,2,3,4,3,16,2,2,8,7,6,2,0,4
0,461,38,Male,Divorced,Research & Development,Research Director,11510,Yes,Life Sciences,Travel_Rarely,15,3,2,4,3,14,1,3,12,0,11,10,2,9
0,462,31,Female,Single,Research & Development,Manufacturing Director,7143,Yes,Medical,Travel_Rarely,7,3,3,4,3,14,0,2,11,1,11,9,4,10
0,463,29,Female,Divorced,Sales,Sales Executive,8268,Yes,Marketing,Travel_Rarely,10,2,2,2,3,14,2,2,7,1,7,7,1,7
0,464,35,Male,Single,Research & Development,Manufacturing Director,8095,No,Technical Degree,Travel_Rarely,5,3,3,2,3,13,0,5,17,0,16,6,0,13
0,465,23,Male,Divorced,Research & Development,Research Scientist,2904,No,Life Sciences,Travel_Rarely,26,1,3,4,3,12,2,2,4,1,4,2,0,2
0,466,41,Male,Single,Research & Development,Manufacturing Director,6032,Yes,Medical,Travel_Rarely,6,2,2,2,3,15,0,3,8,6,5,4,1,2
0,467,47,Male,Single,Sales,Sales Representative,2976,No,Medical,Travel_Frequently,4,2,3,3,3,19,0,3,5,3,0,0,0,0
0,468,42,Female,Single,Research & Development,Research Director,15992,No,Life Sciences,Travel_Rarely,23,4,3,4,3,14,0,2,16,2,1,0,0,0
0,469,29,Male,Married,Sales,Sales Executive,4649,No,Life Sciences,Non-Travel,2,2,3,3,3,14,1,3,4,1,4,3,0,2
0,470,42,Male,Divorced,Human Resources,Human Resources,2696,Yes,Technical Degree,Travel_Rarely,2,1,3,3,3,11,1,5,4,0,3,2,1,0
0,471,32,Female,Married,Research & Development,Laboratory Technician,2370,No,Medical,Travel_Rarely,2,1,3,2,3,13,1,4,8,1,8,0,0,7
0,473,48,Female,Married,Sales,Manager,12504,No,Medical,Travel_Rarely,29,3,3,3,4,21,1,3,15,3,0,0,0,0
0,474,37,Male,Divorced,Research & Development,Research Scientist,5974,Yes,Medical,Travel_Rarely,6,2,4,1,3,13,2,2,13,4,7,7,6,7
0,475,30,Female,Married,Sales,Sales Executive,4736,Yes,Technical Degree,Non-Travel,25,2,3,3,3,12,1,2,4,7,2,2,2,2
0,476,26,Male,Married,Sales,Sales Executive,5296,No,Life Sciences,Travel_Rarely,1,2,3,3,3,17,1,3,8,1,8,7,7,7
